Client,Targetting,Radius,Exclude
Topline - Ohio (Canton),"Hartsgrove Township, OH",35mi,
Topline - Ohio (Canton),"Norwalk, OH",18mi,
Topline - Ohio (Canton),Pennsylvania,,Exclude 
Topline - Ohio (Canton),Licking County,,Exclude
Topline - Ohio (Canton),"Canton, OH ",35mi,
Topline - Ohio (Canton),"Carroll County, Ohio, United States",,
Topline - Ohio (Canton),"Columbiana County, Ohio, United States",,
Topline - Ohio (Canton),"Harrison County, Ohio, United States",,
Topline - Ohio (Canton),"Jefferson County, Ohio, United States",,
Topline - Ohio (Canton),"Mahoning County, Ohio, United States",,
Topline - Ohio (Canton),"Portage County, Ohio, United States",,
Topline - Ohio (Canton),"Trumbull County, Ohio, United States",,
Anna's Air & Heat,"Brevard County, Florida",,
Anna's Air & Heat,"Titusville, Florida",,Exclude
Foxy Coatings (Lancaster),"40.335648,-75.926874",85mi,
Foxy Coatings (Lancaster),"Myerstown, PA",95mi,
Foxy Coatings (Lancaster),"Baltimore County, Maryland, United States",,
Foxy Coatings (Lancaster),"Carroll County, Maryland, United States",,
Foxy Coatings (Lancaster),"Cecil County, Maryland, United States",,
Foxy Coatings (Lancaster),"Frederick County, Maryland, United States",,
Foxy Coatings (Lancaster),"Harford County, Maryland, United States",,
Foxy Coatings (Lancaster),"Kent County, Maryland, United States",,
Foxy Coatings (Lancaster),"21090, Maryland",,Exclude
Foxy Coatings (Lancaster),"21240, Maryland",,Exclude
Foxy Coatings (Lancaster),"21061, Maryland",,Exclude
Foxy Coatings (Lancaster),"21225, Maryland",,Exclude
Foxy Coatings (Lancaster),"21062, Maryland",,Exclude
Foxy Coatings (Lancaster),"21227, Maryland",,Exclude
Foxy Coatings (Lancaster),"21060, Maryland",,Exclude
Foxy Coatings (Lancaster),"21226, Maryland",,Exclude
Foxy Coatings (Lancaster),"21077, Maryland",,Exclude
Foxy Coatings (Lancaster),"21230, Maryland",,Exclude
Foxy Coatings (Lancaster),"21076, Maryland",,Exclude
Foxy Coatings (Lancaster),"21250, Maryland",,Exclude
Foxy Coatings (Lancaster),"21223, Maryland",,Exclude
Foxy Coatings (Lancaster),"21075, Maryland",,Exclude
Foxy Coatings (Lancaster),"21144, Maryland",,Exclude
Foxy Coatings (Lancaster),"21229, Maryland",,Exclude
Foxy Coatings (Lancaster),"21203, Maryland",,Exclude
Foxy Coatings (Lancaster),"21270, Maryland",,Exclude
Foxy Coatings (Lancaster),"21279, Maryland",,Exclude
Foxy Coatings (Lancaster),"21281, Maryland",,Exclude
Foxy Coatings (Lancaster),"21282, Maryland",,Exclude
Foxy Coatings (Lancaster),"21289, Maryland",,Exclude
Foxy Coatings (Lancaster),"21275, Maryland",,Exclude
Foxy Coatings (Lancaster),"21297, Maryland",,Exclude
Foxy Coatings (Lancaster),"21298, Maryland",,Exclude
Foxy Coatings (Lancaster),"21273, Maryland",,Exclude
Foxy Coatings (Lancaster),"21233, Maryland",,Exclude
Foxy Coatings (Lancaster),"21263, Maryland",,Exclude
Foxy Coatings (Lancaster),"21264, Maryland",,Exclude
Foxy Coatings (Lancaster),"21290, Maryland",,Exclude
Foxy Coatings (Lancaster),"21231, Maryland",,Exclude
Foxy Coatings (Lancaster),"21201, Maryland",,Exclude
Foxy Coatings (Lancaster),"21278, Maryland",,Exclude
Foxy Coatings (Lancaster),"21202, Maryland",,Exclude
Foxy Coatings (Lancaster),"21287, Maryland",,Exclude
Foxy Coatings (Lancaster),"21228, Maryland",,Exclude
Foxy Coatings (Lancaster),"21217, Maryland",,Exclude
Foxy Coatings (Lancaster),"21224, Maryland",,Exclude
Foxy Coatings (Lancaster),"21108, Maryland",,Exclude
Foxy Coatings (Lancaster),"21216, Maryland",,Exclude
Foxy Coatings (Lancaster),"21205, Maryland",,Exclude
Foxy Coatings (Lancaster),"21123, Maryland",,Exclude
Foxy Coatings (Lancaster),"21122, Maryland",,Exclude
Foxy Coatings (Lancaster),"21222, Maryland",,Exclude
Foxy Coatings (Lancaster),"21213, Maryland",,Exclude
Foxy Coatings (Lancaster),"20794, Maryland",,Exclude
Foxy Coatings (Lancaster),"21211, Maryland",,Exclude
Foxy Coatings (Lancaster),"21043, Maryland",,Exclude
Foxy Coatings (Lancaster),"21218, Maryland",,Exclude
Foxy Coatings (Lancaster),"21241, Maryland",,Exclude
Foxy Coatings (Lancaster),"21235, Maryland",,Exclude
Foxy Coatings (Lancaster),"20701, Maryland",,Exclude
Foxy Coatings (Lancaster),"21146, Maryland",,Exclude
Foxy Coatings (Lancaster),"21207, Maryland",,Exclude
Foxy Coatings (Lancaster),"21041, Maryland",,Exclude
Foxy Coatings (Lancaster),"21045, Maryland",,Exclude
Foxy Coatings (Lancaster),"21215, Maryland",,Exclude
Foxy Coatings (Lancaster),"21052, Maryland",,Exclude
Foxy Coatings (Lancaster),"20763, Maryland",,Exclude
Foxy Coatings (Lancaster),"21251, Maryland",,Exclude
Foxy Coatings (Lancaster),"20755, Maryland",,Exclude
Foxy Coatings (Lancaster),"21046, Maryland",,Exclude
Foxy Coatings (Lancaster),"21206, Maryland",,Exclude
Foxy Coatings (Lancaster),"21210, Maryland",,Exclude
Foxy Coatings (Lancaster),"21113, Maryland",,Exclude
Foxy Coatings (Lancaster),"21214, Maryland",,Exclude
Foxy Coatings (Lancaster),"20724, Maryland",,Exclude
Foxy Coatings (Lancaster),"21212, Maryland",,Exclude
Foxy Coatings (Lancaster),"21239, Maryland",,Exclude
Foxy Coatings (Lancaster),"21219, Maryland",,Exclude
Foxy Coatings (Lancaster),"21209, Maryland",,Exclude
Foxy Coatings (Lancaster),"21032, Maryland",,Exclude
Foxy Coatings (Lancaster),"21054, Maryland",,Exclude
Foxy Coatings (Lancaster),"21244, Maryland",,Exclude
Foxy Coatings (Lancaster),"21237, Maryland",,Exclude
Foxy Coatings (Lancaster),"Baltimore, Maryland",,Exclude
Foxy Coatings (Lancaster),"Philadelphia, Pennsylvania",,Exclude
Foxy Coatings (Lancaster),"New York, United States",,Exclude
Foxy Coatings (Pittsburgh),"Lyndora, Butler Township, PA",100mi,
Foxy Coatings (Pittsburgh),"Maryland, United States",,Exclude
Foxy Coatings (Pittsburgh),"Pittsburgh, Pennsylvania, United States",,Exclude
Foxy Coatings (Pittsburgh),"West Virginia, United States",,Exclude
Foxy Coatings (Pittsburgh),"New York, United States",,Exclude
Aire Serv of Pleasanton,"94501, California",,
Aire Serv of Pleasanton,"94502, California",,
Aire Serv of Pleasanton,"94505, California",,
Aire Serv of Pleasanton,"94506, California",,
Aire Serv of Pleasanton,"94507, California",,
Aire Serv of Pleasanton,"94509, California",,
Aire Serv of Pleasanton,"94511, California",,
Aire Serv of Pleasanton,"94513, California",,
Aire Serv of Pleasanton,"94514, California",,
Aire Serv of Pleasanton,"94517, California",,
Aire Serv of Pleasanton,"94518, California",,
Aire Serv of Pleasanton,"94519, California",,
Aire Serv of Pleasanton,"94520, California",,
Aire Serv of Pleasanton,"94521, California",,
Aire Serv of Pleasanton,"94523, California",,
Aire Serv of Pleasanton,"94525, California",,
Aire Serv of Pleasanton,"94526, California",,
Aire Serv of Pleasanton,"94530, California",,
Aire Serv of Pleasanton,"94531, California",,
Aire Serv of Pleasanton,"94536, California",,
Aire Serv of Pleasanton,"94538, California",,
Aire Serv of Pleasanton,"94539, California",,
Aire Serv of Pleasanton,"94541, California",,
Aire Serv of Pleasanton,"94542, California",,
Aire Serv of Pleasanton,"94544, California",,
Aire Serv of Pleasanton,"94545, California",,
Aire Serv of Pleasanton,"94546, California",,
Aire Serv of Pleasanton,"94547, California",,
Aire Serv of Pleasanton,"94548, California",,
Aire Serv of Pleasanton,"94549, California",,
Aire Serv of Pleasanton,"94550, California",,
Aire Serv of Pleasanton,"94551, California",,
Aire Serv of Pleasanton,"94552, California",,
Aire Serv of Pleasanton,"94553, California",,
Aire Serv of Pleasanton,"94555, California",,
Aire Serv of Pleasanton,"94557, California",,
Aire Serv of Pleasanton,"94560, California",,
Aire Serv of Pleasanton,"94561, California",,
Aire Serv of Pleasanton,"94563, California",,
Aire Serv of Pleasanton,"94564, California",,
Aire Serv of Pleasanton,"94565, California",,
Aire Serv of Pleasanton,"94566, California",,
Aire Serv of Pleasanton,"94568, California",,
Aire Serv of Pleasanton,"94569, California",,
Aire Serv of Pleasanton,"94572, California",,
Aire Serv of Pleasanton,"94577, California",,
Aire Serv of Pleasanton,"94578, California",,
Aire Serv of Pleasanton,"94579, California",,
Aire Serv of Pleasanton,"94580, California",,
Aire Serv of Pleasanton,"94582, California",,
Aire Serv of Pleasanton,"94583, California",,
Aire Serv of Pleasanton,"94586, California",,
Aire Serv of Pleasanton,"94587, California",,
Aire Serv of Pleasanton,"94595, California",,
Aire Serv of Pleasanton,"94596, California",,
Aire Serv of Pleasanton,"94597, California",,
Aire Serv of Pleasanton,"94598, California",,
Aire Serv of Pleasanton,"94601, California",,
Aire Serv of Pleasanton,"94602, California",,
Aire Serv of Pleasanton,"94603, California",,
Aire Serv of Pleasanton,"94605, California",,
Aire Serv of Pleasanton,"94606, California",,
Aire Serv of Pleasanton,"94607, California",,
Aire Serv of Pleasanton,"94608, California",,
Aire Serv of Pleasanton,"94609, California",,
Aire Serv of Pleasanton,"94610, California",,
Aire Serv of Pleasanton,"94611, California",,
Aire Serv of Pleasanton,"94612, California",,
Aire Serv of Pleasanton,"94613, California",,
Aire Serv of Pleasanton,"94618, California",,
Aire Serv of Pleasanton,"94619, California",,
Aire Serv of Pleasanton,"94621, California",,
Aire Serv of Pleasanton,"94702, California",,
Aire Serv of Pleasanton,"94703, California",,
Aire Serv of Pleasanton,"94705, California",,
Aire Serv of Pleasanton,"94706, California",,
Aire Serv of Pleasanton,"94709, California",,
Aire Serv of Pleasanton,"94710, California",,
Aire Serv of Pleasanton,"94801, California",,
Aire Serv of Pleasanton,"94803, California",,
Aire Serv of Pleasanton,"94804, California",,
Aire Serv of Pleasanton,"94805, California",,
Aire Serv of Pleasanton,"94806, California",,
Aire Serv of Pleasanton,"94022, California",,
Aire Serv of Pleasanton,"94024, California",,
Aire Serv of Pleasanton,"94035, California",,
Aire Serv of Pleasanton,"94040, California",,
Aire Serv of Pleasanton,"94041, California",,
Aire Serv of Pleasanton,"94043, California",,
Aire Serv of Pleasanton,"94085, California",,
Aire Serv of Pleasanton,"94086, California",,
Aire Serv of Pleasanton,"94087, California",,
Aire Serv of Pleasanton,"94088, California",,
Aire Serv of Pleasanton,"94089, California",,
Aire Serv of Pleasanton,"94301, California",,
Aire Serv of Pleasanton,"94303, California",,
Aire Serv of Pleasanton,"94304, California",,
Aire Serv of Pleasanton,"94305, California",,
Aire Serv of Pleasanton,"94306, California",,
Aire Serv of Pleasanton,"95002, California",,
Aire Serv of Pleasanton,"95008, California",,
Aire Serv of Pleasanton,"95013, California",,
Aire Serv of Pleasanton,"95014, California",,
Aire Serv of Pleasanton,"95020, California",,
Aire Serv of Pleasanton,"95030, California",,
Aire Serv of Pleasanton,"95032, California",,
Aire Serv of Pleasanton,"95035, California",,
Aire Serv of Pleasanton,"95037, California",,
Aire Serv of Pleasanton,"95050, California",,
Aire Serv of Pleasanton,"95051, California",,
Aire Serv of Pleasanton,"95054, California",,
Aire Serv of Pleasanton,"95070, California",,
Aire Serv of Pleasanton,"95110, California",,
Aire Serv of Pleasanton,"95111, California",,
Aire Serv of Pleasanton,"95112, California",,
Aire Serv of Pleasanton,"95113, California",,
Aire Serv of Pleasanton,"95116, California",,
Aire Serv of Pleasanton,"95117, California",,
Aire Serv of Pleasanton,"95118, California",,
Aire Serv of Pleasanton,"95119, California",,
Aire Serv of Pleasanton,"95120, California",,
Aire Serv of Pleasanton,"95121, California",,
Aire Serv of Pleasanton,"95122, California",,
Aire Serv of Pleasanton,"95123, California",,
Aire Serv of Pleasanton,"95124, California",,
Aire Serv of Pleasanton,"95125, California",,
Aire Serv of Pleasanton,"95126, California",,
Aire Serv of Pleasanton,"95127, California",,
Aire Serv of Pleasanton,"95128, California",,
Aire Serv of Pleasanton,"95129, California",,
Aire Serv of Pleasanton,"95130, California",,
Aire Serv of Pleasanton,"95131, California",,
Aire Serv of Pleasanton,"95132, California",,
Aire Serv of Pleasanton,"95133, California",,
Aire Serv of Pleasanton,"95134, California",,
Aire Serv of Pleasanton,"95135, California",,
Aire Serv of Pleasanton,"95136, California",,
Aire Serv of Pleasanton,"95138, California",,
Aire Serv of Pleasanton,"95139, California",,
Aire Serv of Pleasanton,"95140, California",,
Aire Serv of Pleasanton,"95148, California",,
